date,close_price
2015-01-02,24.288578033447266
2015-01-05,23.604331970214844
2015-01-06,23.606555938720703
2015-01-07,23.937576293945312
2015-01-08,24.8573055267334
2015-01-09,24.883960723876953
2015-01-12,24.27081298828125
2015-01-13,24.486297607421875
2015-01-14,24.392990112304688
2015-01-15,23.73096466064453
2015-01-16,23.546573638916016
2015-01-20,24.153066635131836
2015-01-21,24.33745002746582
2015-01-22,24.970605850219727
2015-01-23,25.099456787109375
2015-01-26,25.126117706298828
2015-01-27,24.246379852294922
2015-01-28,25.61709213256836
2015-01-29,26.41463279724121
2015-01-30,26.028079986572266
2015-02-02,26.35465431213379
2015-02-03,26.359094619750977
2015-02-04,26.56125831604004
2015-02-05,26.750850677490234
2015-02-06,26.525577545166016
2015-02-09,26.701772689819336
2015-02-10,27.21475601196289
2015-02-11,27.852636337280273
2015-02-12,28.205028533935547
2015-02-13,28.343313217163086
2015-02-17,28.510591506958008
2015-02-18,28.70909881591797
2015-02-19,28.648868560791016
2015-02-20,28.883056640625
2015-02-23,29.663679122924805
2015-02-24,29.478559494018555
2015-02-25,28.724706649780273
2015-02-26,29.0882511138916
2015-02-27,28.651103973388672
2015-03-02,28.791608810424805
2015-03-03,28.851837158203125
2015-03-04,28.6689395904541
2015-03-05,28.193876266479492
2015-03-06,28.236255645751953
2015-03-09,28.356689453125
2015-03-10,27.770109176635742
2015-03-11,27.263818740844727
2015-03-12,27.75673484802246
2015-03-13,27.564922332763672
2015-03-16,27.868247985839844
2015-03-17,28.334396362304688
2015-03-18,28.653335571289062
2015-03-19,28.436994552612305
2015-03-20,28.08013343811035
2015-03-23,28.37230110168457
2015-03-24,28.256338119506836
2015-03-25,27.518085479736328
2015-03-26,27.709896087646484
2015-03-27,27.489086151123047
2015-03-30,28.18496322631836
2015-03-31,27.752269744873047
2015-04-01,27.712129592895508
2015-04-02,27.95077133178711
2015-04-06,28.403533935546875
2015-04-07,28.104663848876953
2015-04-08,28.013225555419922
2015-04-09,28.22733497619629
2015-04-10,28.3477783203125
2015-04-13,28.292007446289062
2015-04-14,28.16934585571289
2015-04-15,28.27640724182129
2015-04-16,28.14034652709961
2015-04-17,27.82364273071289
2015-04-20,28.45928955078125
2015-04-21,28.305400848388672
2015-04-22,28.686786651611328
2015-04-23,28.920974731445312
2015-04-24,29.05702018737793
2015-04-27,29.585620880126953
2015-04-28,29.119478225708008
2015-04-29,28.691251754760742
2015-04-30,27.912858963012695
2015-05-01,28.760387420654297
2015-05-04,28.704626083374023
2015-05-05,28.057825088500977
2015-05-06,27.881629943847656
2015-05-07,28.05408477783203
2015-05-08,28.58264923095703
2015-05-11,28.29149627685547
2015-05-12,28.190710067749023
2015-05-13,28.22205924987793
2015-05-14,28.880525588989258
2015-05-15,28.8402099609375
2015-05-18,29.15824317932129
2015-05-19,29.13136863708496
2015-05-20,29.129127502441406
2015-05-21,29.427005767822266
2015-05-22,29.684572219848633
2015-05-26,29.030576705932617
2015-05-27,29.572572708129883
2015-05-28,29.51435661315918
2015-05-29,29.17839813232422
2015-06-01,29.23662757873535
2015-06-02,29.106733322143555
2015-06-03,29.142566680908203
2015-06-04,28.972352981567383
2015-06-05,28.813331604003906
2015-06-08,28.622961044311523
2015-06-09,28.53785514831543
2015-06-10,28.864849090576172
2015-06-11,28.79989242553711
2015-06-12,28.481853485107422
2015-06-15,28.42587661743164
2015-06-16,28.578168869018555
2015-06-17,28.5109806060791
2015-06-18,28.640880584716797
2015-06-19,28.354196548461914
2015-06-22,28.580406188964844
2015-06-23,28.45050621032715
2015-06-24,28.692386627197266
2015-06-25,28.555774688720703
2015-06-26,28.387802124023438
2015-06-29,27.890586853027344
2015-06-30,28.0921630859375
2015-07-01,28.354196548461914
2015-07-02,28.318363189697266
2015-07-06,28.219820022583008
2015-07-07,28.150394439697266
2015-07-08,27.451610565185547
2015-07-09,26.891698837280273
2015-07-10,27.610628128051758
2015-07-13,28.14366912841797
2015-07-14,28.132471084594727
2015-07-15,28.403472900390625
2015-07-16,28.781978607177734
2015-07-17,29.030576705932617
2015-07-20,29.579299926757812
2015-07-21,29.28365707397461
2015-07-22,28.04512596130371
2015-07-23,28.031692504882812
2015-07-24,27.883874893188477
2015-07-27,27.496408462524414
2015-07-28,27.633028030395508
2015-07-29,27.545686721801758
2015-07-30,27.40682029724121
2015-07-31,27.167177200317383
2015-08-03,26.52663230895996
2015-08-04,25.67555809020996
2015-08-05,25.84577751159668
2015-08-06,25.902021408081055
2015-08-07,25.989749908447266
2015-08-10,26.934677124023438
2015-08-11,25.53304672241211
2015-08-12,25.926767349243164
2015-08-13,25.90652084350586
2015-08-14,26.088747024536133
2015-08-17,26.358726501464844
2015-08-18,26.210237503051758
2015-08-19,25.875019073486328
2015-08-20,25.344066619873047
2015-08-21,23.7939510345459
2015-08-24,23.19999885559082
2015-08-25,23.339492797851562
2015-08-26,24.67812156677246
2015-08-27,25.40480613708496
2015-08-28,25.48805809020996
2015-08-31,25.368806838989258
2015-09-01,24.234909057617188
2015-09-02,25.27431869506836
2015-09-03,24.83110809326172
2015-09-04,24.583627700805664
2015-09-08,25.26756477355957
2015-09-09,24.781620025634766
2015-09-10,25.326065063476562
2015-09-11,25.695037841796875
2015-09-14,25.942508697509766
2015-09-15,26.160743713378906
2015-09-16,26.189992904663086
2015-09-17,25.62978744506836
2015-09-18,25.5240478515625
2015-09-21,25.92001724243164
2015-09-22,25.512800216674805
2015-09-23,25.719785690307617
2015-09-24,25.872770309448242
2015-09-25,25.80752944946289
2015-09-28,25.296812057495117
2015-09-29,24.536388397216797
2015-09-30,24.81536293029785
2015-10-01,24.65337562561035
2015-10-02,24.83336067199707
2015-10-05,24.92336082458496
2015-10-06,25.04258918762207
2015-10-07,24.92336082458496
2015-10-08,24.635379791259766
2015-10-09,25.22482681274414
2015-10-12,25.107833862304688
2015-10-13,25.150583267211914
2015-10-14,24.79511260986328
2015-10-15,25.166337966918945
2015-10-16,24.981842041015625
2015-10-19,25.1370849609375
2015-10-20,25.596044540405273
2015-10-21,25.593793869018555
2015-10-22,25.985254287719727
2015-10-23,26.790691375732422
2015-10-26,25.93576431274414
2015-10-27,25.771528244018555
2015-10-28,26.83344078063965
2015-10-29,27.116912841796875
2015-10-30,26.885181427001953
2015-11-02,27.263153076171875
2015-11-03,27.575868606567383
2015-11-04,27.4476318359375
2015-11-05,27.321107864379883
2015-11-06,27.352737426757812
2015-11-09,27.242021560668945
2015-11-10,26.38344383239746
2015-11-11,26.234317779541016
2015-11-12,26.14620018005371
2015-11-13,25.382505416870117
2015-11-16,25.79824447631836
2015-11-17,25.68753433227539
2015-11-18,26.50092887878418
2015-11-19,26.837583541870117
2015-11-20,26.955068588256836
2015-11-23,26.60486602783203
2015-11-24,26.860177993774414
2015-11-25,26.668128967285156
2015-11-27,26.61842155456543
2015-11-30,26.72913360595703
2015-12-01,26.512226104736328
2015-12-02,26.27272605895996
2015-12-03,26.02870750427246
2015-12-04,26.894073486328125
2015-12-07,26.724611282348633
2015-12-08,26.713321685791016
2015-12-09,26.123605728149414
2015-12-10,26.247873306274414
2015-12-11,25.572301864624023
2015-12-14,25.414140701293945
2015-12-15,24.964509963989258
2015-12-16,25.156566619873047
2015-12-17,24.623342514038086
2015-12-18,23.956809997558594
2015-12-21,24.250532150268555
2015-12-22,24.227933883666992
2015-12-23,24.53973960876465
2015-12-24,24.408687591552734
2015-12-28,24.13530158996582
2015-12-29,24.569108963012695
2015-12-30,24.248273849487305
2015-12-31,23.782827377319336
2016-01-04,23.803163528442383
2016-01-05,23.206674575805664
2016-01-06,22.752525329589844
2016-01-07,21.792266845703125
2016-01-08,21.907493591308594
2016-01-11,22.26223373413086
2016-01-12,22.5853328704834
2016-01-13,22.00465202331543
2016-01-14,22.48590660095215
2016-01-15,21.94590950012207
2016-01-19,21.839710235595703
2016-01-20,21.86908531188965
2016-01-21,21.75837516784668
2016-01-22,22.91520118713379
2016-01-25,22.46784210205078
2016-01-26,22.592105865478516
2016-01-27,21.107650756835938
2016-01-28,21.259037017822266
2016-01-29,21.99335289001465
2016-02-01,21.78774070739746
2016-02-02,21.347156524658203
2016-02-03,21.76966667175293
2016-02-04,21.94458770751953
2016-02-05,21.35849380493164
2016-02-08,21.583391189575195
2016-02-09,21.578847885131836
2016-02-10,21.415285110473633
2016-02-11,21.285795211791992
2016-02-12,21.3516788482666
2016-02-16,21.95367431640625
2016-02-17,22.289894104003906
2016-02-18,21.867353439331055
2016-02-19,21.817371368408203
2016-02-22,22.008193969726562
2016-02-23,21.510698318481445
2016-02-24,21.831008911132812
2016-02-25,21.980934143066406
2016-02-26,22.015010833740234
2016-02-29,21.965036392211914
2016-03-01,22.837364196777344
2016-03-02,22.887344360351562
2016-03-03,23.057720184326172
2016-03-04,23.400747299194336
2016-03-07,23.141773223876953
2016-03-08,22.95094871520996
2016-03-09,22.971393585205078
2016-03-10,22.982759475708008
2016-03-11,23.230371475219727
2016-03-14,23.289432525634766
2016-03-15,23.757408142089844
2016-03-16,24.073165893554688
2016-03-17,24.034549713134766
2016-03-18,24.061813354492188
2016-03-21,24.05953025817871
2016-03-22,24.24355125427246
2016-03-23,24.109519958496094
2016-03-24,24.00501251220703
2016-03-28,23.895978927612305
2016-03-29,24.461631774902344
2016-03-30,24.88871192932129
2016-03-31,24.75922203063965
2016-04-01,24.98638916015625
2016-04-04,25.24309730529785
2016-04-05,24.94550132751465
2016-04-06,25.206748962402344
2016-04-07,24.656993865966797
2016-04-08,24.684253692626953
2016-04-11,24.766036987304688
2016-04-12,25.0886173248291
2016-04-13,25.45208740234375
2016-04-14,25.465721130371094
2016-04-15,24.954586029052734
2016-04-18,24.416196823120117
2016-04-19,24.286712646484375
2016-04-20,24.336681365966797
2016-04-21,24.073165893554688
2016-04-22,24.007293701171875
2016-04-25,23.87098503112793
2016-04-26,23.705158233642578
2016-04-27,22.22173500061035
2016-04-28,21.542495727539062
2016-04-29,21.29488754272461
2016-05-02,21.27216911315918
2016-05-03,21.622007369995117
2016-05-04,21.397109985351562
2016-05-05,21.310260772705078
2016-05-06,21.19141387939453
2016-05-09,21.207414627075195
2016-05-10,21.351396560668945
2016-05-11,21.143413543701172
2016-05-12,20.647457122802734
2016-05-13,20.6885986328125
2016-05-16,21.456533432006836
2016-05-17,21.36740493774414
2016-05-18,21.611953735351562
2016-05-19,21.5296688079834
2016-05-20,21.762792587280273
2016-05-23,22.039344787597656
2016-05-24,22.37531280517578
2016-05-25,22.768430709838867
2016-05-26,22.948984146118164
2016-05-27,22.935272216796875
2016-05-31,22.823280334472656
2016-06-01,22.503305435180664
2016-06-02,22.33418083190918
2016-06-03,22.37989044189453
2016-06-06,22.54216194152832
2016-06-07,22.633581161499023
2016-06-08,22.613014221191406
2016-06-09,22.775279998779297
2016-06-10,22.587873458862305
2016-06-13,22.24732780456543
2016-06-14,22.27475357055664
2016-06-15,22.201614379882812
2016-06-16,22.29532241821289
2016-06-17,21.787935256958008
2016-06-20,21.735370635986328
2016-06-21,21.920501708984375
2016-06-22,21.838220596313477
2016-06-23,21.96392250061035
2016-06-24,21.34682846069336
2016-06-27,21.03599739074707
2016-06-28,21.3902530670166
2016-06-29,21.57538414001465
2016-06-30,21.849645614624023
2016-07-01,21.915929794311523
2016-07-05,21.710229873657227
2016-07-06,21.833650588989258
2016-07-07,21.927352905273438
2016-07-08,22.096487045288086
2016-07-11,22.16505241394043
2016-07-12,22.265613555908203
2016-07-13,22.139907836914062
2016-07-14,22.578725814819336
2016-07-15,22.57644271850586
2016-07-18,22.816431045532227
2016-07-19,22.8255615234375
2016-07-20,22.846141815185547
2016-07-21,22.725004196166992
2016-07-22,22.54901695251465
2016-07-25,22.24732780456543
2016-07-26,22.094194412231445
2016-07-27,23.529510498046875
2016-07-28,23.847192764282227
2016-07-29,23.817481994628906
2016-08-01,24.238018035888672
2016-08-02,23.87919807434082
2016-08-03,24.1785945892334
2016-08-04,24.327959060668945
2016-08-05,24.697927474975586
2016-08-08,24.90243911743164
2016-08-09,25.003549575805664
2016-08-10,24.817413330078125
2016-08-11,24.801328659057617
2016-08-12,24.858779907226562
2016-08-15,25.157506942749023
2016-08-16,25.134525299072266
2016-08-17,25.097763061523438
2016-08-18,25.065587997436523
2016-08-19,25.12993812561035
2016-08-22,24.93461036682129
2016-08-23,25.012737274169922
2016-08-24,24.824308395385742
2016-08-25,24.718605041503906
2016-08-26,24.573835372924805
2016-08-29,24.546268463134766
2016-08-30,24.357831954956055
2016-08-31,24.38081169128418
2016-09-01,24.52558135986328
2016-09-02,24.75537109375
2016-09-06,24.748485565185547
2016-09-07,24.900135040283203
2016-09-08,24.247543334960938
2016-09-09,23.698331832885742
2016-09-12,24.229156494140625
2016-09-13,24.805927276611328
2016-09-14,25.68372917175293
2016-09-15,26.55693817138672
2016-09-16,26.407573699951172
2016-09-19,26.099645614624023
2016-09-20,26.097352981567383
2016-09-21,26.09275245666504
2016-09-22,26.338634490966797
2016-09-23,25.899730682373047
2016-09-26,25.938796997070312
2016-09-27,25.987049102783203
2016-09-28,26.18467140197754
2016-09-29,25.7779483795166
2016-09-30,25.977859497070312
2016-10-03,25.856067657470703
2016-10-04,25.96636962890625
2016-10-05,25.977859497070312
2016-10-06,26.170886993408203
2016-10-07,26.209945678710938
2016-10-10,26.667232513427734
2016-10-11,26.724679946899414
2016-10-12,26.963661193847656
2016-10-13,26.880943298339844
2016-10-14,27.03030776977539
2016-10-17,27.011924743652344
2016-10-18,26.99353790283203
2016-10-19,26.91311264038086
2016-10-20,26.899320602416992
2016-10-21,26.793615341186523
2016-10-24,27.034894943237305
2016-10-25,27.17277717590332
2016-10-26,26.56153106689453
2016-10-27,26.306461334228516
2016-10-28,26.131826400756836
2016-10-31,26.090457916259766
2016-11-01,25.619388580322266
2016-11-02,25.642362594604492
2016-11-03,25.36750602722168
2016-11-04,25.138851165771484
2016-11-07,25.50147247314453
2016-11-08,25.65160369873047
2016-11-09,25.610027313232422
2016-11-10,24.896329879760742
