date,close_price
2015-01-02,172.0752716064453
2015-01-05,168.9676055908203
2015-01-06,167.37611389160156
2015-01-07,169.46182250976562
2015-01-08,172.46893310546875
2015-01-09,171.08685302734375
2015-01-12,169.74656677246094
2015-01-13,169.26919555664062
2015-01-14,168.24720764160156
2015-01-15,166.7060089111328
2015-01-16,168.89218139648438
2015-01-20,169.25242614746094
2015-01-21,170.1067657470703
2015-01-22,172.636474609375
2015-01-23,171.68988037109375
2015-01-26,172.0919952392578
2015-01-27,169.8219757080078
2015-01-28,167.64413452148438
2015-01-29,169.1937713623047
2015-01-30,167.06619262695312
2015-02-02,169.13516235351562
2015-02-03,171.5810089111328
2015-02-04,170.92770385742188
2015-02-05,172.6531982421875
2015-02-06,172.1757354736328
2015-02-09,171.4051513671875
2015-02-10,173.231201171875
2015-02-11,173.33168029785156
2015-02-12,174.99859619140625
2015-02-13,175.71893310546875
2015-02-17,175.99537658691406
2015-02-18,176.0120849609375
2015-02-19,175.88644409179688
2015-02-20,176.94195556640625
2015-02-23,176.9167938232422
2015-02-24,177.41932678222656
2015-02-25,177.2685546875
2015-02-26,177.05918884277344
2015-02-27,176.45606994628906
2015-03-02,177.57012939453125
2015-03-03,176.8413848876953
2015-03-04,176.09588623046875
2015-03-05,176.28855895996094
2015-03-06,173.80911254882812
2015-03-09,174.52951049804688
2015-03-10,171.69830322265625
2015-03-11,171.29623413085938
2015-03-12,173.47412109375
2015-03-13,172.4102783203125
2015-03-16,174.71377563476562
2015-03-17,174.19447326660156
2015-03-18,176.28855895996094
2015-03-19,175.4844207763672
2015-03-20,177.0333709716797
2015-03-23,176.68844604492188
2015-03-24,175.6956024169922
2015-03-25,173.1210479736328
2015-03-26,172.70875549316406
2015-03-27,173.10418701171875
2015-03-30,175.21600341796875
2015-03-31,173.68472290039062
2015-04-01,173.0705108642578
2015-04-02,173.6931610107422
2015-04-06,174.86265563964844
2015-04-07,174.39993286132812
2015-04-08,174.9888458251953
2015-04-09,175.76287841796875
2015-04-10,176.72210693359375
2015-04-13,175.9227294921875
2015-04-14,176.2593536376953
2015-04-15,177.0502471923828
2015-04-16,176.99974060058594
2015-04-17,174.96359252929688
2015-04-20,176.562255859375
2015-04-21,176.3518829345703
2015-04-22,177.21849060058594
2015-04-23,177.66439819335938
2015-04-24,178.07667541503906
2015-04-27,177.33628845214844
2015-04-28,177.89999389648438
2015-04-29,177.16799926757812
2015-04-30,175.3927001953125
2015-05-01,177.294189453125
2015-05-04,177.79905700683594
2015-05-05,175.76287841796875
2015-05-06,175.03933715820312
2015-05-07,175.7377166748047
2015-05-08,178.05145263671875
2015-05-11,177.20164489746094
2015-05-12,176.67161560058594
2015-05-13,176.70529174804688
2015-05-14,178.54791259765625
2015-05-15,178.74134826660156
2015-05-18,179.2967529296875
2015-05-19,179.23780822753906
2015-05-20,179.11160278320312
2015-05-21,179.6331787109375
2015-05-22,179.20411682128906
2015-05-26,177.27740478515625
2015-05-27,178.9601287841797
2015-05-28,178.75820922851562
2015-05-29,177.64755249023438
2015-06-01,178.00941467285156
2015-06-02,177.83262634277344
2015-06-03,178.3038330078125
2015-06-04,176.79779052734375
2015-06-05,176.49485778808594
2015-06-08,175.40953063964844
2015-06-09,175.3843231201172
2015-06-10,177.4877471923828
